ID_NOMINA,ID_FUNCIONARIO,HORAS_ORDINARIAS,HORAS_EXTRAS,VALOR_HORAS_EXTRAS,VALOR_HORAS_ORDINARIAS
23,6842,96,11,5300,3658
23,6843,96,2,5300,3658
23,6844,96,2,5300,3658
23,6845,96,1,5300,3658
23,6846,96,10,5300,3658
23,6847,96,7,5300,3658
23,6848,96,7,5300,3658
23,6849,96,9,5300,3658
23,6850,96,4,5300,3658
23,6851,96,6,5300,3658
23,6852,96,5,5300,3658
23,6853,96,5,5300,3658
23,6854,96,4,5300,3658
23,6855,96,12,5300,3658
23,6856,96,7,5300,3658
23,6857,96,6,5300,3658
23,6858,96,3,5300,3658
23,6859,96,9,5300,3658
23,6860,96,0,5300,3658
23,6861,96,4,5300,3658
23,6862,96,11,5300,3658
23,6863,96,10,5300,3658
23,6864,96,3,5300,3658
23,6865,96,2,5300,3658
23,6866,96,8,5300,3658
23,6867,96,4,5300,3658
23,6868,96,4,5300,3658
23,6869,96,10,5300,3658
23,6870,96,1,5300,3658
23,6871,96,2,5300,3658
23,6872,96,12,5300,3658
23,6873,96,2,5300,3658
23,6874,96,12,5300,3658
23,6875,96,1,5300,3658
23,6876,96,6,5300,3658
23,6877,96,1,5300,3658
23,6878,96,5,5300,3658
23,6879,96,12,5300,3658
23,6880,96,0,5300,3658
23,6881,96,2,5300,3658
23,6882,96,8,5300,3658
23,6883,96,10,5300,3658
23,6884,96,8,5300,3658
23,6885,96,6,5300,3658
23,6886,96,10,5300,3658
23,6887,96,2,5300,3658
23,6888,96,12,5300,3658
23,6889,96,11,5300,3658
23,6890,96,2,5300,3658
23,6891,96,6,5300,3658
23,6892,96,11,5300,3658
23,6893,96,8,5300,3658
23,6894,96,11,5300,3658
23,6895,96,12,5300,3658
23,6896,96,11,5300,3658
23,6897,96,5,5300,3658
23,6898,96,9,5300,3658
23,6899,96,12,5300,3658
23,6900,96,2,5300,3658
23,6901,96,3,5300,3658
23,6902,96,8,5300,3658
23,6903,96,3,5300,3658
23,6904,96,9,5300,3658
23,6905,96,7,5300,3658
23,6906,96,3,5300,3658
23,6907,96,10,5300,3658
23,6908,96,1,5300,3658
23,6909,96,0,5300,3658
23,6910,96,3,5300,3658
23,6911,96,2,5300,3658
23,6912,96,0,5300,3658
23,6913,96,12,5300,3658
23,6914,96,6,5300,3658
23,6915,96,9,5300,3658
23,6916,96,5,5300,3658
23,6917,96,8,5300,3658
23,6918,96,6,5300,3658
23,6919,96,3,5300,3658
23,6920,96,11,5300,3658
23,6921,96,9,5300,3658
23,6922,96,9,5300,3658
23,6923,96,3,5300,3658
23,6924,96,10,5300,3658
23,6925,96,12,5300,3658
23,6926,96,3,5300,3658
23,6927,96,0,5300,3658
23,6928,96,6,5300,3658
23,6929,96,2,5300,3658
23,6930,96,2,5300,3658
23,6931,96,7,5300,3658
23,6932,96,7,5300,3658
23,6933,96,11,5300,3658
23,6934,96,5,5300,3658
23,6935,96,2,5300,3658
23,6936,96,11,5300,3658
23,6937,96,6,5300,3658
23,6938,96,9,5300,3658
23,6939,96,2,5300,3658
23,6940,96,0,5300,3658
23,6941,96,6,5300,3658
23,6942,96,7,5300,3658
23,6943,96,7,5300,3658
23,6944,96,3,5300,3658
23,6945,96,7,5300,3658
23,6946,96,1,5300,3658
23,6947,96,9,5300,3658
23,6948,96,6,5300,3658
23,6949,96,5,5300,3658
23,6950,96,2,5300,3658
23,6951,96,8,5300,3658
23,6952,96,3,5300,3658
23,6953,96,4,5300,3658
23,6954,96,4,5300,3658
23,6955,96,8,5300,3658
23,6956,96,7,5300,3658
23,6957,96,8,5300,3658
23,6958,96,10,5300,3658
23,6959,96,0,5300,3658
23,6960,96,1,5300,3658
23,6961,96,5,5300,3658
23,6962,96,11,5300,3658
23,6963,96,7,5300,3658
23,6964,96,1,5300,3658
23,6965,96,10,5300,3658
23,6966,96,1,5300,3658
23,6967,96,0,5300,3658
23,6968,96,7,5300,3658
23,6969,96,2,5300,3658
23,6970,96,0,5300,3658
23,6971,96,9,5300,3658
23,6972,96,5,5300,3658
23,6973,96,3,5300,3658
23,6974,96,4,5300,3658
23,6975,96,0,5300,3658
23,6976,96,5,5300,3658
23,6977,96,6,5300,3658
23,6978,96,10,5300,3658
23,6979,96,12,5300,3658
23,6980,96,9,5300,3658
23,6981,96,7,5300,3658
23,6982,96,4,5300,3658
23,6983,96,1,5300,3658
23,6984,96,1,5300,3658
23,6985,96,5,5300,3658
23,6986,96,7,5300,3658
23,6987,96,4,5300,3658
23,6988,96,11,5300,3658
23,6989,96,3,5300,3658
23,6990,96,6,5300,3658
23,6991,96,0,5300,3658
23,6992,96,11,5300,3658
23,6993,96,1,5300,3658
23,6994,96,3,5300,3658
23,6995,96,0,5300,3658
23,6996,96,10,5300,3658
23,6997,96,5,5300,3658
23,6998,96,8,5300,3658
23,6999,96,3,5300,3658
23,7000,96,5,5300,3658
24,5001,96,4,5300,3658
24,5002,96,12,5300,3658
24,5003,96,6,5300,3658
24,5004,96,6,5300,3658
24,5005,96,4,5300,3658
24,5006,96,3,5300,3658
24,5007,96,3,5300,3658
24,5008,96,11,5300,3658
24,5009,96,0,5300,3658
24,5010,96,3,5300,3658
24,5011,96,7,5300,3658
24,5012,96,8,5300,3658
24,5013,96,10,5300,3658
24,5014,96,8,5300,3658
24,5015,96,8,5300,3658
24,5016,96,4,5300,3658
24,5017,96,7,5300,3658
24,5018,96,9,5300,3658
24,5019,96,12,5300,3658
24,5020,96,8,5300,3658
24,5021,96,2,5300,3658
24,5022,96,4,5300,3658
24,5023,96,12,5300,3658
24,5024,96,11,5300,3658
24,5025,96,2,5300,3658
24,5026,96,0,5300,3658
24,5027,96,8,5300,3658
24,5028,96,10,5300,3658
24,5029,96,11,5300,3658
24,5030,96,8,5300,3658
24,5031,96,6,5300,3658
24,5032,96,0,5300,3658
24,5033,96,2,5300,3658
24,5034,96,9,5300,3658
24,5035,96,11,5300,3658
24,5036,96,3,5300,3658
24,5037,96,8,5300,3658
24,5038,96,11,5300,3658
24,5039,96,7,5300,3658
24,5040,96,7,5300,3658
24,5041,96,9,5300,3658
24,5042,96,2,5300,3658
24,5043,96,0,5300,3658
24,5044,96,4,5300,3658
24,5045,96,11,5300,3658
24,5046,96,6,5300,3658
24,5047,96,7,5300,3658
24,5048,96,11,5300,3658
24,5049,96,12,5300,3658
24,5050,96,10,5300,3658
24,5051,96,0,5300,3658
24,5052,96,0,5300,3658
24,5053,96,10,5300,3658
24,5054,96,7,5300,3658
24,5055,96,6,5300,3658
24,5056,96,7,5300,3658
24,5057,96,3,5300,3658
24,5058,96,2,5300,3658
24,5059,96,1,5300,3658
24,5060,96,10,5300,3658
24,5061,96,0,5300,3658
24,5062,96,10,5300,3658
24,5063,96,5,5300,3658
24,5064,96,2,5300,3658
24,5065,96,0,5300,3658
24,5066,96,8,5300,3658
24,5067,96,5,5300,3658
24,5068,96,12,5300,3658
24,5069,96,12,5300,3658
24,5070,96,0,5300,3658
24,5071,96,10,5300,3658
24,5072,96,3,5300,3658
24,5073,96,0,5300,3658
24,5074,96,0,5300,3658
24,5075,96,7,5300,3658
24,5076,96,6,5300,3658
24,5077,96,12,5300,3658
24,5078,96,4,5300,3658
24,5079,96,4,5300,3658
24,5080,96,9,5300,3658
24,5081,96,0,5300,3658
24,5082,96,12,5300,3658
24,5083,96,8,5300,3658
24,5084,96,12,5300,3658
24,5085,96,3,5300,3658
24,5086,96,4,5300,3658
24,5087,96,6,5300,3658
24,5088,96,4,5300,3658
24,5089,96,1,5300,3658
24,5090,96,4,5300,3658
24,5091,96,6,5300,3658
24,5092,96,0,5300,3658
24,5093,96,0,5300,3658
24,5094,96,10,5300,3658
24,5095,96,1,5300,3658
24,5096,96,12,5300,3658
24,5097,96,8,5300,3658
24,5098,96,12,5300,3658
24,5099,96,3,5300,3658
24,5100,96,11,5300,3658
24,5101,96,1,5300,3658
24,5102,96,9,5300,3658
24,5103,96,4,5300,3658
24,5104,96,2,5300,3658
24,5105,96,7,5300,3658
24,5106,96,11,5300,3658
24,5107,96,9,5300,3658
24,5108,96,8,5300,3658
24,5109,96,11,5300,3658
24,5110,96,0,5300,3658
24,5111,96,6,5300,3658
24,5112,96,0,5300,3658
24,5113,96,4,5300,3658
24,5114,96,10,5300,3658
24,5115,96,2,5300,3658
24,5116,96,9,5300,3658
24,5117,96,5,5300,3658
24,5118,96,2,5300,3658
24,5119,96,2,5300,3658
24,5120,96,6,5300,3658
24,5121,96,10,5300,3658
24,5122,96,7,5300,3658
24,5123,96,1,5300,3658
24,5124,96,10,5300,3658
24,5125,96,3,5300,3658
24,5126,96,5,5300,3658
24,5127,96,4,5300,3658
24,5128,96,3,5300,3658
24,5129,96,4,5300,3658
24,5130,96,6,5300,3658
24,5131,96,0,5300,3658
24,5132,96,3,5300,3658
24,5133,96,0,5300,3658
24,5134,96,7,5300,3658
24,5135,96,2,5300,3658
24,5136,96,11,5300,3658
24,5137,96,11,5300,3658
24,5138,96,4,5300,3658
24,5139,96,5,5300,3658
24,5140,96,9,5300,3658
24,5141,96,4,5300,3658
24,5142,96,5,5300,3658
24,5143,96,2,5300,3658
24,5144,96,9,5300,3658
24,5145,96,12,5300,3658
24,5146,96,5,5300,3658
24,5147,96,8,5300,3658
24,5148,96,9,5300,3658
24,5149,96,7,5300,3658
24,5150,96,2,5300,3658
24,5151,96,2,5300,3658
24,5152,96,9,5300,3658
24,5153,96,1,5300,3658
24,5154,96,0,5300,3658
24,5155,96,11,5300,3658
24,5156,96,9,5300,3658
24,5157,96,6,5300,3658
24,5158,96,3,5300,3658
24,5159,96,2,5300,3658
24,5160,96,6,5300,3658
24,5161,96,0,5300,3658
24,5162,96,10,5300,3658
24,5163,96,6,5300,3658
24,5164,96,0,5300,3658
24,5165,96,3,5300,3658
24,5166,96,1,5300,3658
24,5167,96,3,5300,3658
24,5168,96,6,5300,3658
24,5169,96,10,5300,3658
24,5170,96,11,5300,3658
24,5171,96,1,5300,3658
24,5172,96,11,5300,3658
24,5173,96,9,5300,3658
24,5174,96,7,5300,3658
24,5175,96,11,5300,3658
24,5176,96,12,5300,3658
24,5177,96,8,5300,3658
24,5178,96,6,5300,3658
24,5179,96,2,5300,3658
24,5180,96,10,5300,3658
24,5181,96,2,5300,3658
24,5182,96,7,5300,3658
24,5183,96,0,5300,3658
24,5184,96,5,5300,3658
24,5185,96,9,5300,3658
24,5186,96,11,5300,3658
24,5187,96,0,5300,3658
24,5188,96,0,5300,3658
24,5189,96,4,5300,3658
24,5190,96,2,5300,3658
24,5191,96,4,5300,3658
24,5192,96,1,5300,3658
24,5193,96,5,5300,3658
24,5194,96,5,5300,3658
24,5195,96,11,5300,3658
24,5196,96,6,5300,3658
24,5197,96,0,5300,3658
24,5198,96,4,5300,3658
24,5199,96,2,5300,3658
24,5200,96,11,5300,3658
24,5201,96,11,5300,3658
24,5202,96,9,5300,3658
24,5203,96,1,5300,3658
24,5204,96,9,5300,3658
24,5205,96,7,5300,3658
24,5206,96,7,5300,3658
24,5207,96,7,5300,3658
24,5208,96,7,5300,3658
24,5209,96,6,5300,3658
24,5210,96,12,5300,3658
24,5211,96,6,5300,3658
24,5212,96,7,5300,3658
24,5213,96,4,5300,3658
24,5214,96,9,5300,3658
24,5215,96,4,5300,3658
24,5216,96,7,5300,3658
24,5217,96,10,5300,3658
24,5218,96,1,5300,3658
24,5219,96,12,5300,3658
24,5220,96,2,5300,3658
24,5221,96,2,5300,3658
24,5222,96,12,5300,3658
24,5223,96,5,5300,3658
24,5224,96,11,5300,3658
24,5225,96,12,5300,3658
24,5226,96,3,5300,3658
24,5227,96,3,5300,3658
24,5228,96,0,5300,3658
24,5229,96,6,5300,3658
24,5230,96,11,5300,3658
24,5231,96,9,5300,3658
24,5232,96,8,5300,3658
24,5233,96,1,5300,3658
24,5234,96,3,5300,3658
24,5235,96,7,5300,3658
24,5236,96,7,5300,3658
24,5237,96,7,5300,3658
24,5238,96,0,5300,3658
24,5239,96,7,5300,3658
24,5240,96,3,5300,3658
24,5241,96,12,5300,3658
24,5242,96,4,5300,3658
24,5243,96,12,5300,3658
24,5244,96,6,5300,3658
24,5245,96,0,5300,3658
24,5246,96,1,5300,3658
24,5247,96,3,5300,3658
24,5248,96,0,5300,3658
24,5249,96,10,5300,3658
24,5250,96,7,5300,3658
24,5251,96,2,5300,3658
24,5252,96,12,5300,3658
24,5253,96,5,5300,3658
24,5254,96,3,5300,3658
24,5255,96,4,5300,3658
24,5256,96,8,5300,3658
24,5257,96,8,5300,3658
24,5258,96,10,5300,3658
24,5259,96,7,5300,3658
24,5260,96,12,5300,3658
24,5261,96,10,5300,3658
24,5262,96,5,5300,3658
24,5263,96,12,5300,3658
24,5264,96,0,5300,3658
24,5265,96,7,5300,3658
24,5266,96,10,5300,3658
24,5267,96,1,5300,3658
24,5268,96,6,5300,3658
24,5269,96,9,5300,3658
24,5270,96,9,5300,3658
24,5271,96,6,5300,3658
24,5272,96,0,5300,3658
24,5273,96,0,5300,3658
24,5274,96,11,5300,3658
24,5275,96,6,5300,3658
24,5276,96,0,5300,3658
24,5277,96,9,5300,3658
24,5278,96,3,5300,3658
24,5279,96,1,5300,3658
24,5280,96,11,5300,3658
24,5281,96,2,5300,3658
24,5282,96,0,5300,3658
24,5283,96,2,5300,3658
24,5284,96,1,5300,3658
24,5285,96,3,5300,3658
24,5286,96,9,5300,3658
24,5287,96,1,5300,3658
24,5288,96,5,5300,3658
24,5289,96,2,5300,3658
24,5290,96,12,5300,3658
24,5291,96,12,5300,3658
24,5292,96,7,5300,3658
24,5293,96,2,5300,3658
24,5294,96,12,5300,3658
24,5295,96,5,5300,3658
24,5296,96,0,5300,3658
24,5297,96,3,5300,3658
24,5298,96,10,5300,3658
24,5299,96,3,5300,3658
24,5300,96,3,5300,3658
24,5301,96,10,5300,3658
24,5302,96,7,5300,3658
24,5303,96,2,5300,3658
24,5304,96,4,5300,3658
24,5305,96,4,5300,3658
24,5306,96,10,5300,3658
24,5307,96,5,5300,3658
24,5308,96,6,5300,3658
24,5309,96,10,5300,3658
24,5310,96,6,5300,3658
24,5311,96,2,5300,3658
24,5312,96,3,5300,3658
24,5313,96,8,5300,3658
24,5314,96,10,5300,3658
24,5315,96,11,5300,3658
24,5316,96,5,5300,3658
24,5317,96,2,5300,3658
24,5318,96,2,5300,3658
24,5319,96,12,5300,3658
24,5320,96,12,5300,3658
24,5321,96,9,5300,3658
24,5322,96,5,5300,3658
24,5323,96,2,5300,3658
24,5324,96,3,5300,3658
24,5325,96,5,5300,3658
24,5326,96,9,5300,3658
24,5327,96,4,5300,3658
24,5328,96,3,5300,3658
24,5329,96,1,5300,3658
24,5330,96,8,5300,3658
24,5331,96,5,5300,3658
24,5332,96,9,5300,3658
24,5333,96,12,5300,3658
24,5334,96,3,5300,3658
24,5335,96,10,5300,3658
24,5336,96,6,5300,3658
24,5337,96,5,5300,3658
24,5338,96,4,5300,3658
24,5339,96,10,5300,3658
24,5340,96,7,5300,3658
24,5341,96,5,5300,3658
24,5342,96,5,5300,3658
24,5343,96,7,5300,3658
24,5344,96,3,5300,3658
24,5345,96,8,5300,3658
24,5346,96,8,5300,3658
24,5347,96,5,5300,3658
24,5348,96,4,5300,3658
24,5349,96,11,5300,3658
24,5350,96,7,5300,3658
24,5351,96,3,5300,3658
24,5352,96,1,5300,3658
24,5353,96,6,5300,3658
24,5354,96,3,5300,3658
24,5355,96,6,5300,3658
24,5356,96,2,5300,3658
24,5357,96,11,5300,3658
24,5358,96,12,5300,3658
24,5359,96,12,5300,3658
24,5360,96,10,5300,3658
24,5361,96,0,5300,3658
24,5362,96,10,5300,3658
24,5363,96,4,5300,3658
24,5364,96,6,5300,3658
24,5365,96,5,5300,3658
24,5366,96,7,5300,3658
24,5367,96,2,5300,3658
24,5368,96,1,5300,3658
24,5369,96,6,5300,3658
24,5370,96,9,5300,3658
24,5371,96,9,5300,3658
24,5372,96,5,5300,3658
24,5373,96,7,5300,3658
24,5374,96,5,5300,3658
24,5375,96,0,5300,3658
24,5376,96,5,5300,3658
24,5377,96,1,5300,3658
24,5378,96,4,5300,3658
24,5379,96,3,5300,3658
24,5380,96,3,5300,3658
24,5381,96,2,5300,3658
24,5382,96,0,5300,3658
24,5383,96,3,5300,3658
24,5384,96,9,5300,3658
24,5385,96,10,5300,3658
24,5386,96,6,5300,3658
24,5387,96,3,5300,3658
24,5388,96,2,5300,3658
24,5389,96,10,5300,3658
24,5390,96,0,5300,3658
24,5391,96,6,5300,3658
24,5392,96,11,5300,3658
24,5393,96,8,5300,3658
24,5394,96,7,5300,3658
24,5395,96,1,5300,3658
24,5396,96,6,5300,3658
24,5397,96,3,5300,3658
24,5398,96,12,5300,3658
24,5399,96,10,5300,3658
24,5400,96,4,5300,3658
24,5401,96,5,5300,3658
24,5402,96,6,5300,3658
24,5403,96,11,5300,3658
24,5404,96,5,5300,3658
24,5405,96,1,5300,3658
24,5406,96,8,5300,3658
24,5407,96,11,5300,3658
24,5408,96,2,5300,3658
24,5409,96,7,5300,3658
24,5410,96,8,5300,3658
24,5411,96,5,5300,3658
24,5412,96,7,5300,3658
24,5413,96,8,5300,3658
24,5414,96,0,5300,3658
24,5415,96,1,5300,3658
24,5416,96,0,5300,3658
24,5417,96,11,5300,3658
24,5418,96,9,5300,3658
24,5419,96,9,5300,3658
24,5420,96,11,5300,3658
24,5421,96,7,5300,3658
24,5422,96,5,5300,3658
24,5423,96,4,5300,3658
24,5424,96,2,5300,3658
24,5425,96,5,5300,3658
24,5426,96,7,5300,3658
24,5427,96,11,5300,3658
24,5428,96,5,5300,3658
24,5429,96,6,5300,3658
24,5430,96,0,5300,3658
24,5431,96,0,5300,3658
24,5432,96,7,5300,3658
24,5433,96,9,5300,3658
24,5434,96,1,5300,3658
24,5435,96,1,5300,3658
24,5436,96,4,5300,3658
24,5437,96,6,5300,3658
24,5438,96,8,5300,3658
24,5439,96,10,5300,3658
24,5440,96,4,5300,3658
24,5441,96,4,5300,3658
24,5442,96,5,5300,3658
24,5443,96,5,5300,3658
24,5444,96,11,5300,3658
24,5445,96,7,5300,3658
24,5446,96,10,5300,3658
24,5447,96,4,5300,3658
24,5448,96,12,5300,3658
24,5449,96,0,5300,3658
24,5450,96,6,5300,3658
24,5451,96,2,5300,3658
24,5452,96,3,5300,3658
24,5453,96,11,5300,3658
24,5454,96,2,5300,3658
24,5455,96,3,5300,3658
24,5456,96,6,5300,3658
24,5457,96,0,5300,3658
24,5458,96,11,5300,3658
24,5459,96,4,5300,3658
24,5460,96,9,5300,3658
24,5461,96,12,5300,3658
24,5462,96,12,5300,3658
24,5463,96,6,5300,3658
24,5464,96,0,5300,3658
24,5465,96,4,5300,3658
24,5466,96,3,5300,3658
24,5467,96,11,5300,3658
24,5468,96,7,5300,3658
24,5469,96,12,5300,3658
24,5470,96,2,5300,3658
24,5471,96,2,5300,3658
24,5472,96,1,5300,3658
24,5473,96,5,5300,3658
24,5474,96,12,5300,3658
24,5475,96,10,5300,3658
24,5476,96,7,5300,3658
24,5477,96,7,5300,3658
24,5478,96,0,5300,3658
24,5479,96,10,5300,3658
24,5480,96,3,5300,3658
24,5481,96,5,5300,3658
24,5482,96,10,5300,3658
24,5483,96,0,5300,3658
24,5484,96,9,5300,3658
24,5485,96,12,5300,3658
24,5486,96,6,5300,3658
24,5487,96,9,5300,3658
24,5488,96,5,5300,3658
24,5489,96,10,5300,3658
24,5490,96,6,5300,3658
24,5491,96,2,5300,3658
24,5492,96,4,5300,3658
24,5493,96,3,5300,3658
24,5494,96,11,5300,3658
24,5495,96,12,5300,3658
24,5496,96,8,5300,3658
24,5497,96,6,5300,3658
24,5498,96,11,5300,3658
24,5499,96,7,5300,3658
24,5500,96,3,5300,3658
24,5501,96,0,5300,3658
24,5502,96,8,5300,3658
24,5503,96,12,5300,3658
24,5504,96,7,5300,3658
24,5505,96,12,5300,3658
24,5506,96,2,5300,3658
24,5507,96,1,5300,3658
24,5508,96,4,5300,3658
24,5509,96,5,5300,3658
24,5510,96,6,5300,3658
24,5511,96,12,5300,3658
24,5512,96,5,5300,3658
24,5513,96,8,5300,3658
24,5514,96,0,5300,3658
24,5515,96,12,5300,3658
24,5516,96,3,5300,3658
24,5517,96,12,5300,3658
24,5518,96,0,5300,3658
24,5519,96,4,5300,3658
24,5520,96,0,5300,3658
24,5521,96,2,5300,3658
24,5522,96,1,5300,3658
24,5523,96,4,5300,3658
24,5524,96,2,5300,3658
24,5525,96,6,5300,3658
24,5526,96,4,5300,3658
24,5527,96,9,5300,3658
24,5528,96,4,5300,3658
24,5529,96,2,5300,3658
24,5530,96,12,5300,3658
24,5531,96,11,5300,3658
24,5532,96,8,5300,3658
24,5533,96,2,5300,3658
24,5534,96,4,5300,3658
24,5535,96,1,5300,3658
24,5536,96,0,5300,3658
24,5537,96,4,5300,3658
24,5538,96,2,5300,3658
24,5539,96,0,5300,3658
24,5540,96,3,5300,3658
24,5541,96,0,5300,3658
24,5542,96,6,5300,3658
24,5543,96,6,5300,3658
24,5544,96,5,5300,3658
24,5545,96,4,5300,3658
24,5546,96,0,5300,3658
24,5547,96,3,5300,3658
24,5548,96,8,5300,3658
24,5549,96,11,5300,3658
24,5550,96,3,5300,3658
24,5551,96,9,5300,3658
24,5552,96,2,5300,3658
24,5553,96,6,5300,3658
24,5554,96,11,5300,3658
24,5555,96,5,5300,3658
24,5556,96,12,5300,3658
24,5557,96,12,5300,3658
24,5558,96,5,5300,3658
24,5559,96,8,5300,3658
24,5560,96,10,5300,3658
24,5561,96,0,5300,3658
24,5562,96,8,5300,3658
24,5563,96,10,5300,3658
24,5564,96,1,5300,3658
24,5565,96,5,5300,3658
24,5566,96,9,5300,3658
24,5567,96,0,5300,3658
24,5568,96,4,5300,3658
24,5569,96,2,5300,3658
24,5570,96,0,5300,3658
24,5571,96,4,5300,3658
24,5572,96,7,5300,3658
24,5573,96,2,5300,3658
24,5574,96,12,5300,3658
24,5575,96,12,5300,3658
24,5576,96,8,5300,3658
24,5577,96,0,5300,3658
24,5578,96,8,5300,3658
24,5579,96,10,5300,3658
24,5580,96,4,5300,3658
24,5581,96,12,5300,3658
24,5582,96,9,5300,3658
24,5583,96,8,5300,3658
24,5584,96,9,5300,3658
24,5585,96,3,5300,3658
24,5586,96,0,5300,3658
24,5587,96,1,5300,3658
24,5588,96,9,5300,3658
24,5589,96,1,5300,3658
24,5590,96,10,5300,3658
24,5591,96,0,5300,3658
24,5592,96,12,5300,3658
24,5593,96,5,5300,3658
24,5594,96,12,5300,3658
24,5595,96,4,5300,3658
24,5596,96,11,5300,3658
24,5597,96,2,5300,3658
24,5598,96,0,5300,3658
24,5599,96,5,5300,3658
24,5600,96,8,5300,3658
24,5601,96,9,5300,3658
24,5602,96,2,5300,3658
24,5603,96,8,5300,3658
24,5604,96,7,5300,3658
24,5605,96,10,5300,3658
24,5606,96,5,5300,3658
24,5607,96,4,5300,3658
24,5608,96,7,5300,3658
24,5609,96,0,5300,3658
24,5610,96,2,5300,3658
24,5611,96,6,5300,3658
24,5612,96,2,5300,3658
24,5613,96,0,5300,3658
24,5614,96,4,5300,3658
24,5615,96,8,5300,3658
24,5616,96,11,5300,3658
24,5617,96,10,5300,3658
24,5618,96,6,5300,3658
24,5619,96,6,5300,3658
24,5620,96,6,5300,3658
24,5621,96,10,5300,3658
24,5622,96,5,5300,3658
24,5623,96,10,5300,3658
24,5624,96,3,5300,3658
24,5625,96,12,5300,3658
24,5626,96,3,5300,3658
24,5627,96,0,5300,3658
24,5628,96,9,5300,3658
24,5629,96,0,5300,3658
24,5630,96,4,5300,3658
24,5631,96,7,5300,3658
24,5632,96,7,5300,3658
24,5633,96,8,5300,3658
24,5634,96,6,5300,3658
24,5635,96,10,5300,3658
24,5636,96,4,5300,3658
24,5637,96,5,5300,3658
24,5638,96,5,5300,3658
24,5639,96,6,5300,3658
24,5640,96,5,5300,3658
24,5641,96,1,5300,3658
24,5642,96,5,5300,3658
24,5643,96,8,5300,3658
24,5644,96,10,5300,3658
24,5645,96,12,5300,3658
24,5646,96,12,5300,3658
24,5647,96,1,5300,3658
24,5648,96,3,5300,3658
24,5649,96,3,5300,3658
24,5650,96,5,5300,3658
24,5651,96,1,5300,3658
24,5652,96,6,5300,3658
24,5653,96,10,5300,3658
24,5654,96,8,5300,3658
24,5655,96,11,5300,3658
24,5656,96,4,5300,3658
24,5657,96,9,5300,3658
24,5658,96,3,5300,3658
24,5659,96,0,5300,3658
24,5660,96,8,5300,3658
24,5661,96,11,5300,3658
24,5662,96,12,5300,3658
24,5663,96,10,5300,3658
24,5664,96,3,5300,3658
24,5665,96,7,5300,3658
24,5666,96,4,5300,3658
24,5667,96,2,5300,3658
24,5668,96,6,5300,3658
24,5669,96,5,5300,3658
24,5670,96,10,5300,3658
24,5671,96,11,5300,3658
24,5672,96,0,5300,3658
24,5673,96,3,5300,3658
24,5674,96,10,5300,3658
24,5675,96,7,5300,3658
24,5676,96,12,5300,3658
24,5677,96,3,5300,3658
24,5678,96,6,5300,3658
24,5679,96,4,5300,3658
24,5680,96,5,5300,3658
24,5681,96,7,5300,3658
24,5682,96,7,5300,3658
24,5683,96,1,5300,3658
24,5684,96,8,5300,3658
24,5685,96,8,5300,3658
24,5686,96,1,5300,3658
24,5687,96,3,5300,3658
24,5688,96,5,5300,3658
24,5689,96,1,5300,3658
24,5690,96,6,5300,3658
24,5691,96,5,5300,3658
24,5692,96,12,5300,3658
24,5693,96,11,5300,3658
24,5694,96,6,5300,3658
24,5695,96,0,5300,3658
24,5696,96,10,5300,3658
24,5697,96,0,5300,3658
24,5698,96,1,5300,3658
24,5699,96,9,5300,3658
24,5700,96,3,5300,3658
24,5701,96,2,5300,3658
24,5702,96,0,5300,3658
24,5703,96,8,5300,3658
24,5704,96,1,5300,3658
24,5705,96,9,5300,3658
24,5706,96,3,5300,3658
24,5707,96,7,5300,3658
24,5708,96,0,5300,3658
24,5709,96,6,5300,3658
24,5710,96,3,5300,3658
24,5711,96,9,5300,3658
24,5712,96,1,5300,3658
24,5713,96,1,5300,3658
24,5714,96,1,5300,3658
24,5715,96,10,5300,3658
24,5716,96,10,5300,3658
24,5717,96,1,5300,3658
24,5718,96,5,5300,3658
24,5719,96,2,5300,3658
24,5720,96,0,5300,3658
24,5721,96,4,5300,3658
24,5722,96,11,5300,3658
24,5723,96,0,5300,3658
24,5724,96,0,5300,3658
24,5725,96,7,5300,3658
24,5726,96,8,5300,3658
24,5727,96,8,5300,3658
24,5728,96,2,5300,3658
24,5729,96,2,5300,3658
24,5730,96,8,5300,3658
24,5731,96,1,5300,3658
24,5732,96,0,5300,3658
24,5733,96,0,5300,3658
24,5734,96,5,5300,3658
24,5735,96,12,5300,3658
24,5736,96,6,5300,3658
24,5737,96,11,5300,3658
24,5738,96,11,5300,3658
24,5739,96,8,5300,3658
24,5740,96,11,5300,3658
24,5741,96,8,5300,3658
24,5742,96,12,5300,3658
24,5743,96,2,5300,3658
24,5744,96,5,5300,3658
24,5745,96,12,5300,3658
24,5746,96,12,5300,3658
24,5747,96,12,5300,3658
24,5748,96,7,5300,3658
24,5749,96,9,5300,3658
24,5750,96,5,5300,3658
24,5751,96,10,5300,3658
24,5752,96,3,5300,3658
24,5753,96,11,5300,3658
24,5754,96,2,5300,3658
24,5755,96,12,5300,3658
24,5756,96,1,5300,3658
24,5757,96,9,5300,3658
24,5758,96,9,5300,3658
24,5759,96,7,5300,3658
24,5760,96,8,5300,3658
24,5761,96,11,5300,3658
24,5762,96,5,5300,3658
24,5763,96,2,5300,3658
24,5764,96,10,5300,3658
24,5765,96,12,5300,3658
24,5766,96,3,5300,3658
24,5767,96,6,5300,3658
24,5768,96,10,5300,3658
